game_date,team_home,team_away,pts_home,pts_away,reb_home,reb_away,ast_home,ast_away,fg_pct_home,fg_pct_away,fg3_pct_home,fg3_pct_away,total_points,point_diff,home_win
2025-01-19,POR,CHI,113,102,50,36,21,21,47.2,44.4,29.0,27.6,215,11,True
2025-01-19,SAC,WAS,123,100,51,46,28,19,48.4,36.0,30.8,23.8,223,23,True
2025-01-19,SAS,MIA,107,128,44,49,28,35,45.1,52.6,37.5,54.5,235,-21,False
2025-01-19,WAS,SAC,100,123,46,51,19,28,36.0,48.4,23.8,30.8,223,-23,False
2024-12-30,CHI,CHO,115,108,63,56,31,23,37.5,41.6,30.0,23.3,223,7,True
2024-12-30,CHO,CHI,108,115,56,63,23,31,41.6,37.5,23.3,30.0,223,-7,False
2024-12-30,CLE,GSW,113,95,54,55,25,20,45.8,33.3,38.3,23.7,208,18,True
2024-12-30,DAL,SAC,100,110,36,58,17,25,42.1,42.0,38.7,31.2,210,-10,False
2024-12-30,DEN,UTA,132,121,51,37,38,28,50.5,51.2,30.0,34.2,253,11,True
2024-12-30,GSW,CLE,95,113,55,54,20,25,33.3,45.8,23.7,38.3,208,-18,False
2024-12-30,LAC,NOP,116,113,40,35,24,30,47.7,51.2,35.1,48.6,229,3,True
2024-12-30,NOP,LAC,113,116,35,40,30,24,51.2,47.7,48.6,35.1,229,-3,False
2024-12-30,NYK,WAS,126,106,54,46,34,25,45.9,42.4,34.1,27.9,232,20,True
2024-12-30,PHI,POR,125,103,32,33,20,23,57.3,48.1,45.8,22.2,228,22,True
2024-12-30,POR,PHI,103,125,33,32,23,20,48.1,57.3,22.2,45.8,228,-22,False
2024-12-30,SAC,DAL,110,100,58,36,25,17,42.0,42.1,31.2,38.7,210,10,True
2024-12-30,UTA,DEN,121,132,37,51,28,38,51.2,50.5,34.2,30.0,253,-11,False
2024-12-30,WAS,NYK,106,126,46,54,25,34,42.4,45.9,27.9,34.1,232,-20,False
2024-11-23,CHI,MEM,131,142,35,49,29,38,50.5,57.3,45.2,45.2,273,-11,False
2024-11-23,CHO,MIL,119,125,48,51,22,20,41.0,48.3,40.4,48.6,244,-6,False
2024-11-23,DEN,LAL,127,102,48,32,37,27,61.0,44.3,50.0,36.1,229,25,True
2024-11-23,DET,ORL,100,111,34,44,16,25,46.7,46.0,39.4,30.8,211,-11,False
2024-11-23,GSW,SAS,94,104,49,48,29,29,37.9,44.7,31.8,27.7,198,-10,False
2024-11-23,HOU,POR,98,104,43,53,17,16,35.6,37.8,25.0,40.9,202,-6,False
2024-11-23,LAL,DEN,102,127,32,48,27,37,44.3,61.0,36.1,50.0,229,-25,False
2024-11-23,MEM,CHI,142,131,49,35,38,29,57.3,50.5,45.2,45.2,273,11,True
2024-11-23,MIL,CHO,125,119,51,48,20,22,48.3,41.0,48.6,40.4,244,6,True
2024-11-23,NYK,UTA,106,121,40,52,25,30,39.0,50.6,33.3,55.9,227,-15,False
2024-11-23,ORL,DET,111,100,44,34,25,16,46.0,46.7,30.8,39.4,211,11,True
2024-11-23,POR,HOU,104,98,53,43,16,17,37.8,35.6,40.9,25.0,202,6,True
2024-11-23,SAS,GSW,104,94,48,49,29,29,44.7,37.9,27.7,31.8,198,10,True
2024-11-23,UTA,NYK,121,106,52,40,30,25,50.6,39.0,55.9,33.3,227,15,True
2024-11-07,CHI,MIN,119,135,32,40,30,29,53.4,54.8,41.7,42.1,254,-16,False
2024-11-07,MIL,UTA,123,100,41,39,20,24,51.2,42.9,42.9,41.5,223,23,True
2024-11-07,MIN,CHI,135,119,40,32,29,30,54.8,53.4,42.1,41.7,254,16,True
2024-11-07,POR,SAS,105,118,41,45,23,35,47.7,53.7,28.1,41.0,223,-13,False
2024-11-07,SAS,POR,118,105,45,41,35,23,53.7,47.7,41.0,28.1,223,13,True
2024-11-07,UTA,MIL,100,123,39,41,24,20,42.9,51.2,41.5,42.9,223,-23,False
2024-12-05,CHI,SAS,139,124,50,41,36,26,57.8,46.3,45.9,28.6,263,15,True
2024-12-05,CHO,NYK,101,125,40,43,27,29,44.9,53.9,38.5,54.5,226,-24,False
2024-12-05,CLE,DEN,126,114,47,49,32,25,50.0,47.9,45.8,25.0,240,12,True
2024-12-05,DAL,WAS,137,101,58,39,27,25,53.9,39.4,52.6,32.5,238,36,True
2024-12-05,DEN,CLE,114,126,49,47,25,32,47.9,50.0,25.0,45.8,240,-12,False
2024-12-05,GSW,HOU,99,93,54,45,19,20,41.9,37.6,32.1,26.3,192,6,True
2024-12-05,HOU,GSW,93,99,45,54,20,19,37.6,41.9,26.3,32.1,192,-6,False
2024-12-05,MEM,SAC,115,110,49,46,27,19,47.5,39.8,34.2,22.9,225,5,True
2024-12-05,NOP,PHO,126,124,44,46,23,32,49.5,50.6,38.9,37.8,250,2,True
2024-12-05,NYK,CHO,125,101,43,40,29,27,53.9,44.9,54.5,38.5,226,24,True
2024-12-05,OKC,TOR,129,92,55,51,28,24,48.0,35.6,36.2,24.4,221,37,True
2024-12-05,PHO,NOP,124,126,46,44,32,23,50.6,49.5,37.8,38.9,250,-2,False
2024-12-05,SAC,MEM,110,115,46,49,19,27,39.8,47.5,22.9,34.2,225,-5,False
2024-12-05,SAS,CHI,124,139,41,50,26,36,46.3,57.8,28.6,45.9,263,-15,False
2024-12-05,TOR,OKC,92,129,51,55,24,28,35.6,48.0,24.4,36.2,221,-37,False
2024-12-05,WAS,DAL,101,137,39,58,25,27,39.4,53.9,32.5,52.6,238,-36,False
2024-11-26,CHI,WAS,127,108,50,43,29,27,50.0,42.9,35.0,27.0,235,19,True
2024-11-26,HOU,MIN,117,111,44,52,31,21,45.5,42.9,40.5,23.7,228,6,True
2024-11-26,LAL,PHO,100,127,42,46,25,31,43.5,51.5,23.5,40.5,227,-27,False
2024-11-26,MIA,MIL,103,106,38,41,26,23,45.5,46.8,34.5,47.6,209,-3,False
2024-11-26,MIL,MIA,106,103,41,38,23,26,46.8,45.5,47.6,34.5,209,3,True
2024-11-26,MIN,HOU,111,117,52,44,21,31,42.9,45.5,23.7,40.5,228,-6,False
2024-11-26,PHO,LAL,127,100,46,42,31,25,51.5,43.5,40.5,23.5,227,27,True
2024-11-26,SAS,UTA,128,115,39,41,30,24,48.4,51.2,37.5,37.1,243,13,True
2024-11-26,UTA,SAS,115,128,41,39,24,30,51.2,48.4,37.1,37.5,243,-13,False
2024-11-26,WAS,CHI,108,127,43,50,27,29,42.9,50.0,27.0,35.0,235,-19,False
2024-11-21,CHO,DET,123,121,43,56,23,30,47.3,42.4,45.5,35.4,244,2,True
2024-11-21,DET,CHO,121,123,56,43,30,23,42.4,47.3,35.4,45.5,244,-2,False
2024-11-21,LAL,ORL,118,119,36,48,21,31,50.6,47.3,41.9,37.5,237,-1,False
2024-11-21,MIN,TOR,105,110,40,43,16,22,41.2,51.4,34.3,30.4,215,-5,False
2024-11-21,ORL,LAL,119,118,48,36,31,21,47.3,50.6,37.5,41.9,237,1,True
2024-11-21,SAS,UTA,126,118,51,49,32,22,46.6,41.8,28.1,28.9,244,8,True
2024-11-21,TOR,MIN,110,105,43,40,22,16,51.4,41.2,30.4,34.3,215,5,True
2024-11-21,UTA,SAS,118,126,49,51,22,32,41.8,46.6,28.9,28.1,244,-8,False
2024-12-03,CHO,PHI,104,110,47,31,22,26,44.2,46.3,38.2,40.0,214,-6,False
2024-12-03,CLE,WAS,118,87,45,52,31,18,48.3,38.6,34.8,15.4,205,31,True
2024-12-03,DAL,MEM,121,116,49,39,24,27,48.1,46.4,40.6,32.5,237,5,True
2024-12-03,DEN,GSW,119,115,38,48,32,36,50.6,46.3,45.8,31.6,234,4,True
2024-12-03,DET,MIL,107,128,41,36,22,26,46.0,56.2,33.3,56.1,235,-21,False
2024-12-03,GSW,DEN,115,119,48,38,36,32,46.3,50.6,31.6,45.8,234,-4,False
2024-12-03,HOU,SAC,111,120,53,34,14,33,44.1,51.6,35.9,46.7,231,-9,False
2024-12-03,IND,TOR,111,122,34,42,21,28,45.2,54.3,40.0,39.4,233,-11,False
2024-12-03,LAC,POR,127,105,35,29,29,25,55.3,51.2,51.4,34.5,232,22,True
2024-12-03,MEM,DAL,116,121,39,49,27,24,46.4,48.1,32.5,40.6,237,-5,False
2024-12-03,MIL,DET,128,107,36,41,26,22,56.2,46.0,56.1,33.3,235,21,True
2024-12-03,NYK,ORL,121,106,39,38,30,20,50.6,43.7,42.9,23.1,227,15,True
2024-12-03,OKC,UTA,133,106,34,36,32,21,52.0,54.3,36.2,37.1,239,27,True
2024-12-03,ORL,NYK,106,121,38,39,20,30,43.7,50.6,23.1,42.9,227,-15,False
2024-12-03,PHI,CHO,110,104,31,47,26,22,46.3,44.2,40.0,38.2,214,6,True
2024-12-03,PHO,SAS,104,93,44,53,26,26,48.7,35.0,34.4,18.2,197,11,True
2024-12-03,POR,LAC,105,127,29,35,25,29,51.2,55.3,34.5,51.4,232,-22,False
2024-12-03,SAC,HOU,120,111,34,53,33,14,51.6,44.1,46.7,35.9,231,9,True
2024-12-03,SAS,PHO,93,104,53,44,26,26,35.0,48.7,18.2,34.4,197,-11,False
2024-12-03,TOR,IND,122,111,42,34,28,21,54.3,45.2,39.4,40.0,233,11,True
2024-12-03,UTA,OKC,106,133,36,34,21,32,54.3,52.0,37.1,36.2,239,-27,False
2024-12-03,WAS,CLE,87,118,52,45,18,31,38.6,48.3,15.4,34.8,205,-31,False
2024-12-20,CHO,PHI,98,108,44,39,22,30,46.2,49.4,32.3,36.4,206,-10,False
2024-12-20,CLE,MIL,124,101,48,45,30,23,50.5,47.1,42.6,37.0,225,23,True
2024-12-20,MIA,OKC,97,104,41,48,20,24,43.4,45.3,30.0,41.2,201,-7,False
2024-12-20,MIL,CLE,101,124,45,48,23,30,47.1,50.5,37.0,42.6,225,-23,False
2024-12-20,OKC,MIA,104,97,48,41,24,20,45.3,43.4,41.2,30.0,201,7,True
2024-12-20,PHI,CHO,108,98,39,44,30,22,49.4,46.2,36.4,32.3,206,10,True
2025-01-24,CHO,POR,97,102,46,47,20,17,37.6,40.5,29.0,28.9,199,-5,False
2025-01-24,CLE,PHI,129,132,37,43,30,23,50.0,50.6,48.1,53.8,261,-3,False
2025-01-24,MEM,NOP,139,126,43,35,38,30,55.4,54.2,45.2,41.2,265,13,True
2025-01-24,NOP,MEM,126,139,35,43,30,38,54.2,55.4,41.2,45.2,265,-13,False
2025-01-24,PHI,CLE,132,129,43,37,23,30,50.6,50.0,53.8,48.1,261,3,True
2025-01-24,POR,CHO,102,97,47,46,17,20,40.5,37.6,28.9,29.0,199,5,True
2025-01-16,CLE,OKC,114,134,49,39,32,25,46.7,50.5,31.0,34.0,248,-20,False
2025-01-16,DET,IND,100,111,55,40,22,28,39.6,46.1,25.0,43.3,211,-11,False
2025-01-16,HOU,SAC,127,132,46,44,24,32,52.7,50.0,36.4,42.4,259,-5,False
2025-01-16,IND,DET,111,100,40,55,28,22,46.1,39.6,43.3,25.0,211,11,True
2025-01-16,LAC,POR,118,89,50,37,23,24,56.4,37.4,43.5,26.5,207,29,True
2025-01-16,OKC,CLE,134,114,39,49,25,32,50.5,46.7,34.0,31.0,248,20,True
2025-01-16,PHO,WAS,130,123,47,45,33,28,51.8,50.0,48.5,31.7,253,7,True
2025-01-16,POR,LAC,89,118,37,50,24,23,37.4,56.4,26.5,43.5,207,-29,False
2025-01-16,SAC,HOU,132,127,44,46,32,24,50.0,52.7,42.4,36.4,259,5,True
2025-01-16,WAS,PHO,123,130,45,47,28,33,50.0,51.8,31.7,48.5,253,-7,False
2024-10-31,DAL,HOU,102,108,37,50,21,21,45.9,41.2,33.3,23.5,210,-6,False
2024-10-31,HOU,DAL,108,102,50,37,21,21,41.2,45.9,23.5,33.3,210,6,True
2024-10-31,LAC,PHO,119,125,48,39,27,29,48.4,51.2,34.3,46.2,244,-6,False
2024-10-31,MEM,MIL,122,99,56,38,26,20,52.4,42.7,28.6,21.4,221,23,True
2024-10-31,MIL,MEM,99,122,38,56,20,26,42.7,52.4,21.4,28.6,221,-23,False
2024-10-31,PHO,LAC,125,119,39,48,29,27,51.2,48.4,46.2,34.3,244,6,True
2024-10-31,SAS,UTA,106,88,42,53,25,19,41.3,39.0,27.9,21.9,194,18,True
2024-10-31,UTA,SAS,88,106,53,42,19,25,39.0,41.3,21.9,27.9,194,-18,False
2024-12-10,DAL,OKC,104,118,44,52,25,29,47.5,45.5,41.7,40.0,222,-14,False
2024-12-10,MIL,ORL,114,109,37,46,27,19,54.5,44.1,36.7,22.2,223,5,True
2024-12-10,OKC,DAL,118,104,52,44,29,25,45.5,47.5,40.0,41.7,222,14,True
2024-12-10,ORL,MIL,109,114,46,37,19,27,44.1,54.5,22.2,36.7,223,-5,False
2024-11-14,DAL,UTA,113,115,30,40,25,25,50.6,50.6,30.8,38.2,228,-2,False
2024-11-14,UTA,DAL,115,113,40,30,25,25,50.6,50.6,38.2,30.8,228,2,True
2024-12-22,DEN,NOP,132,129,54,43,34,37,50.5,46.3,30.3,30.0,261,3,True
2024-12-22,HOU,TOR,114,110,53,42,18,33,44.9,45.7,25.0,39.5,224,4,True
2024-12-22,IND,SAC,122,95,50,47,36,21,58.1,36.5,43.6,31.6,217,27,True
2024-12-22,NOP,DEN,129,132,43,54,37,34,46.3,50.5,30.0,30.3,261,-3,False
2024-12-22,SAC,IND,95,122,47,50,21,36,36.5,58.1,31.6,43.6,217,-27,False
2024-12-22,TOR,HOU,110,114,42,53,33,18,45.7,44.9,39.5,25.0,224,-4,False
2025-01-13,DET,NYK,124,119,39,42,20,26,50.0,50.0,44.1,40.5,243,5,True
2025-01-13,GSW,TOR,101,104,46,44,23,28,39.8,47.7,34.8,41.4,205,-3,False
2025-01-13,HOU,MEM,120,118,40,31,28,15,50.6,52.9,51.6,43.8,238,2,True
2025-01-13,LAC,MIA,109,98,48,49,28,22,48.4,38.8,36.1,32.7,207,11,True
2025-01-13,LAL,SAS,102,126,40,41,24,30,44.8,53.3,31.8,37.1,228,-24,False
2025-01-13,MEM,HOU,118,120,31,40,15,28,52.9,50.6,43.8,51.6,238,-2,False
2025-01-13,MIA,LAC,98,109,49,48,22,28,38.8,48.4,32.7,36.1,207,-11,False
2025-01-13,MIN,WAS,120,106,53,34,20,27,49.4,44.0,37.8,42.5,226,14,True
2025-01-13,NYK,DET,119,124,42,39,26,20,50.0,50.0,40.5,44.1,243,-5,False
2025-01-13,SAS,LAL,126,102,41,40,30,24,53.3,44.8,37.1,31.8,228,24,True
2025-01-13,TOR,GSW,104,101,44,46,28,23,47.7,39.8,41.4,34.8,205,3,True
2025-01-13,WAS,MIN,106,120,34,53,27,20,44.0,49.4,42.5,37.8,226,-14,False
2025-01-11,DET,TOR,123,114,46,45,35,27,52.4,43.5,57.6,42.1,237,9,True
2025-01-11,MEM,MIN,127,125,46,41,25,37,44.4,56.6,39.0,40.5,252,2,True
2025-01-11,MIA,POR,119,98,43,51,31,24,47.8,37.9,43.2,28.9,217,21,True
2025-01-11,MIN,MEM,125,127,41,46,37,25,56.6,44.4,40.5,39.0,252,-2,False
2025-01-11,PHO,UTA,114,106,38,50,26,26,51.2,43.8,35.1,21.4,220,8,True
2025-01-11,POR,MIA,98,119,51,43,24,31,37.9,47.8,28.9,43.2,217,-21,False
2025-01-11,TOR,DET,114,123,45,46,27,35,43.5,52.4,42.1,57.6,237,-9,False
2025-01-11,UTA,PHO,106,114,50,38,26,26,43.8,51.2,21.4,35.1,220,-8,False
2024-12-17,MIL,OKC,97,81,52,43,25,13,42.0,33.7,42.5,15.6,178,16,True
2024-12-17,OKC,MIL,81,97,43,52,13,25,33.7,42.0,15.6,42.5,178,-16,False
2024-12-09,NYK,TOR,113,108,40,51,32,23,51.2,44.8,42.5,37.1,221,5,True
2024-12-09,TOR,NYK,108,113,51,40,23,32,44.8,51.2,37.1,42.5,221,-5,False
2025-01-26,OKC,POR,118,108,43,44,24,21,47.2,40.7,33.3,45.0,226,10,True
2025-01-26,POR,OKC,108,118,44,43,21,24,40.7,47.2,45.0,33.3,226,-10,False
